Day,EUR sales,USD sales,USD to EUR rate
150,0.69,1.02,1.09467795861
151,0.68,0.82,1.11893838456
152,0.86,0.92,1.11020431631
153,1.06,1.04,1.09022979854
154,0.63,0.87,1.09890421231
155,0.65,0.99,1.108234595
156,0.71,1.19,1.13810640194
157,0.7,0.86,1.16193170694
158,0.65,0.78,1.17443395084
159,0.85,0.97,1.16886781797
160,1.0,0.8,1.16246326081
161,0.6,0.86,1.17462155686
162,0.7,1.12,1.18327604872
163,0.9,0.67,1.17400500953
164,0.99,0.92,1.16996271986
165,1.11,0.9,1.15216156541
166,1.08,0.58,1.14599942923
167,1.27,0.94,1.13503584912
168,1.01,0.68,1.12687413586
169,1.2,0.76,1.13000983164
170,0.7,0.83,1.15998258884
171,0.72,0.79,1.1771923697
172,0.76,0.76,1.1954354014
173,0.7,1.07,1.20344470452
174,0.86,0.78,1.1965823602
175,1.32,0.98,1.17697177189
176,0.65,1.17,1.18960689296
177,0.85,1.07,1.18295327597
178,0.94,0.95,1.17919583737
179,1.51,0.58,1.14579419133
180,0.79,0.78,1.14747386687
181,0.71,0.62,1.18156859489
182,0.78,0.75,1.17581730667
183,0.91,0.92,1.17242932674
184,1.34,0.59,1.14356014759
185,0.67,0.77,1.15996831713
186,0.61,1.0,1.16050996075
187,0.7,0.72,1.17019044881
188,0.73,0.81,1.18343477325
189,1.09,0.71,1.16558930699
190,0.67,1.09,1.17184665385
191,0.61,0.96,1.17183433926
192,1.19,0.69,1.12607604706
193,1.01,0.89,1.14765292622
194,1.24,0.8,1.14369229802
195,0.67,1.07,1.15066413718
196,0.73,0.76,1.15356704124
197,0.7,0.84,1.17347926838
198,0.67,1.0,1.18973840319
199,0.75,0.77,1.20124024054
200,0.77,0.77,1.20042115664
201,1.02,1.24,1.17726819656
202,0.68,0.93,1.20422064292
203,0.84,1.33,1.1918464921
204,0.82,1.05,1.18781338835
205,0.69,0.57,1.19413020875
206,0.66,1.05,1.20297149585
207,0.67,0.71,1.20730172794
208,0.89,0.62,1.18574522239
209,1.04,0.69,1.16517341445
210,1.24,0.7,1.16565558581
211,1.29,0.67,1.12575134931
212,1.01,0.84,1.13986616227
213,0.97,0.72,1.12588366184
214,0.76,0.61,1.10228317059
215,1.21,0.67,1.06503470387
216,0.7,0.71,1.0568897478
217,1.23,0.7,1.03527750063
218,1.22,0.59,1.03037636831
219,1.28,1.21,1.05247600521
220,1.02,0.61,1.09452970767
221,1.2,0.95,1.09449710229
222,1.17,0.74,1.08288304832
223,1.3,0.71,1.0454712527
224,0.97,1.03,1.06849578414
225,1.09,0.69,1.04011963178
226,1.12,0.67,1.04030898151
227,0.94,1.04,1.04774015082
228,0.67,1.15,1.05701846188
229,0.69,0.93,1.06472541816
230,1.15,0.61,1.04420951157
231,0.9,0.73,1.05092043128
232,1.05,0.73,1.02398644949
233,0.72,0.76,1.05624076449
234,0.74,0.59,1.05546966106
235,0.67,1.11,1.07556237768
236,0.67,0.85,1.11654817466
237,0.71,1.03,1.12348023662
238,0.74,1.07,1.13946547516
239,0.66,0.62,1.15246737719
240,1.09,0.91,1.13070907886
241,0.93,0.63,1.1255417681
242,1.12,0.67,1.10649066765
243,1.04,0.52,1.09983749288
244,1.39,0.67,1.08636035638
245,1.1,0.64,1.07250458701
246,0.74,1.06,1.08092601647
247,1.57,0.5,1.0488144271
248,1.0,0.62,1.04373304011
249,0.62,0.98,1.05523504253
250,0.71,1.18,1.05958457063
251,0.67,0.78,1.08509572177
252,0.63,0.84,1.10882085703
253,1.12,0.67,1.07650281106
254,0.8,0.66,1.06674085811
255,1.09,0.7,1.05718918882
256,0.71,0.7,1.06112023288
257,0.64,0.92,1.07201195769
258,0.66,0.87,1.08518814323
259,0.84,1.08,1.08052262335
260,1.27,0.63,1.05117218624
261,0.75,0.74,1.06422141531
262,0.66,0.9,1.09223120134
263,0.68,1.1,1.09719403835
264,1.25,0.69,1.07231549974
265,0.76,0.65,1.08099189172
266,0.73,0.99,1.08242640862
267,0.73,0.87,1.08941359112
268,0.74,1.03,1.09121368475
269,0.67,1.15,1.10833403671
270,0.71,1.07,1.12246873127
271,0.95,1.21,1.1092505525
272,0.87,0.81,1.10625526507
273,1.13,0.67,1.08360766337
274,0.62,1.15,1.10163796948
275,0.73,1.2,1.10121114474
276,1.24,0.68,1.07591152578
277,1.07,0.7,1.06449929977
278,1.21,0.84,1.06756728657
279,0.67,0.81,1.0762003815
280,0.75,0.95,1.10172509735
281,0.96,0.73,1.07873172569
282,1.36,0.75,1.07317729848
283,0.66,0.72,1.07432364009
284,0.94,0.61,1.06152635735
285,0.68,0.97,1.08227658791
286,0.78,1.21,1.12012133655
287,0.67,1.19,1.12812360681
288,0.97,0.76,1.10477584364
289,0.93,0.63,1.10652029076
290,1.19,0.7,1.08811779918
291,1.04,0.59,1.08029025752
292,0.57,0.64,1.08206591058
293,0.97,0.68,1.06587362797
294,0.99,0.73,1.0722573175
295,0.67,0.83,1.08250096144
296,1.27,0.72,1.0489131218
297,0.69,0.77,1.06952772391
298,1.17,0.6,1.0636393259
299,0.73,0.85,1.07392841125
